"latitude","longitude","bbl","numfloors","flood_type","undefined","wood","masonry","concrete","steel","bldgshape_id","bsmtarea","nb_singlefloorarea","b_singlefloorarea","mod","boolean"
40.7665615,-73.9520214,1014840014,11,"Salt",,32,30,,,33,9098.75,,9098.75,1.4548,TRUE
40.7666557,-73.9522628,1014840016,2,"Salt",,54,53,,,31,4906,,4906,1.4548,TRUE
40.7662782,-73.9518556,1014840019,5,"Salt",2,,,,,13,2250,,2250,1.4548,TRUE
40.7662286,-73.9517197,1014840022,5,"Salt",2,,,,,13,2250,,2250,1.4548,TRUE
40.7661601,-73.9515358,1014840023,5,"Salt",2,,,,,13,2250,,2250,1.4548,TRUE
40.7660231,-73.9515768,1014840024,5,"Salt",2,,,,,13,1925,,1925,1.4548,TRUE
40.766492,-73.951517,1014840026,50,"Salt",2,,,,,13,,11674.62,11445.7058823529,1.4548,TRUE
40.766736,-73.951925,1014840035,6,"Salt",,54,53,,,31,5951.14285714286,,5951.14285714286,1.4548,TRUE
40.767127,-73.952885,1014840048,5,"Salt",2,,,,,13,1615.83333333333,,1615.83333333333,1.4548,TRUE
40.7673259,-73.9530799,1014840049,5,"Salt",2,,,,,13,1865.33333333333,,1865.33333333333,1.4548,TRUE
40.7673635,-73.9533859,1014840050,5,"Salt",2,,,,,13,1540.83333333333,,1540.83333333333,1.4548,TRUE
40.7673044,-73.9534279,1014840051,5,"Salt",2,,,,,13,1530,,1530,1.4548,TRUE
35.4230028,-119.1142883,1014840060,0,,,,,,,,,,,1.4548,FALSE
40.7667165,-73.9527658,1014847501,40,"Salt",2,,,,,13,,11677.875,11393.0487804878,1.4548,TRUE
40.7675092,-73.9528696,1014850001,5,"Salt",2,,,,,13,1988.33333333333,,1988.33333333333,1.4548,TRUE
40.7675668,-73.9528324,1014850002,5,"Salt",2,,,,,13,1577.5,,1577.5,1.4548,TRUE
40.767628,-73.95277,1014850003,5,"Salt",2,,,,,13,1572.5,,1572.5,1.4548,TRUE
40.7678276,-73.9530498,1014850004,5,"Salt",2,,,,,13,1572.5,,1572.5,1.4548,TRUE
40.767508,-73.952581,1014850005,6,"Salt",2,,,,,13,2227.57142857143,,2227.57142857143,1.4548,TRUE
40.767458,-73.952462,1014850007,6,"Salt",2,,,,,13,2227.57142857143,,2227.57142857143,1.4548,TRUE
40.767408,-73.952343,1014850008,6,"Salt",2,,,,,13,2227.57142857143,,2227.57142857143,1.4548,TRUE
40.767194,-73.9524272,1014850010,6,"Salt",2,,,,,13,2227.57142857143,,2227.57142857143,1.4548,TRUE
40.7671037,-73.9522167,1014850011,1,"Salt",,54,53,,,31,,7663,3831.5,1.4548,TRUE
40.7670247,-73.9520325,1014850014,3,"Salt",,32,30,,,32,1878,,1878,1.4548,TRUE
40.7665201,-73.9518602,1014850015,0,"Salt",,36,34,,,32,,,,1.4548,FALSE
40.767461,-73.95171,1014850039,3,"Salt",,32,30,,,32,,1666.66666666667,1250,1.4548,TRUE
40.7677405,-73.9517501,1014850040,2,"Salt",,54,53,,,31,,10217,6811.33333333333,1.4548,TRUE
40.767641,-73.952144,1014850045,4,"Salt",,402,401,,,10,0,4048.75,,1.4548,TRUE
40.7676929,-73.9523016,1014850046,5,"Salt",,32,30,,,31,5729.16666666667,,5729.16666666667,1.4548,TRUE
40.767791,-73.952492,1014850048,2,"Salt",58,,,,,32,800,,800,1.4548,TRUE
40.76798,-73.9526417,1014850049,5,"Salt",2,,,,,13,1476.66666666667,,1476.66666666667,1.4548,TRUE
40.7679948,-73.9529273,1014850050,5,"Salt",2,,,,,13,2672.83333333333,,2672.83333333333,1.4548,TRUE
40.767763,-73.952713,1014850052,5,"Salt",2,,,,,13,1290.16666666667,,1290.16666666667,1.4548,TRUE
35.4230028,-119.1142883,1014850058,0,"Salt",,,,,,,,,,1.4548,FALSE
35.4230028,-119.1142883,1014850060,0,,,,,,,,,,,1.4548,FALSE
40.7676528,-73.9515402,1014850115,0,,,404,403,,,10,,,,1.4548,FALSE
40.768181,-73.952369,1014860001,20,"Salt",2,,,,,13,3416.66666666667,,3416.66666666667,1.4548,TRUE
40.768327,-73.9522609,1014860004,2,"Salt",1,,,,,2,666.666666666667,,666.666666666667,1.4548,TRUE
40.767884,-73.951139,1014860005,0,"Salt",,,,,,,,,,1.4548,FALSE
40.7684278,-73.9520937,1014860049,6,"Salt",2,,,,,13,7728,,7728,1.4548,TRUE
35.4230028,-119.1142883,1014860060,0,,,,,,,,,,,1.4548,FALSE
40.768279,-73.952297,1014860103,6,"Salt",2,,,,,12,,1794.66666666667,1538.28571428571,1.4548,TRUE
40.76877,-73.951936,1014870001,7,"Salt",2,,,,,13,2223.375,,2223.375,1.4548,TRUE
40.768832,-73.95189,1014870002,7,"Salt",,404,403,,,10,2071.125,,2071.125,1.4548,TRUE
40.768631,-73.9517998,1014870005,6,"Salt",,402,401,,,10,21223.5714285714,,21223.5714285714,1.4548,FALSE
40.7684343,-73.9514129,1014870010,5,"Salt",2,,,,,13,1423.33333333333,,1423.33333333333,1.4548,TRUE
40.768588,-73.9512,1014870011,5,"Salt",2,,,,,13,1420,,1420,1.4548,TRUE
40.768551,-73.9511239,1014870012,5,"Salt",2,,,,,13,1416.66666666667,,1416.66666666667,1.4548,TRUE
40.768335,-73.9511756,1014870013,5,"Salt",2,,,,,13,1413.33333333333,,1413.33333333333,1.4548,TRUE
40.768479,-73.950971,1014870014,5,"Salt",2,,,,,13,1413.33333333333,,1413.33333333333,1.4548,TRUE
40.7683427,-73.950811,1014870015,0,"Salt",,,,,,,,,,1.4548,FALSE
40.7685047,-73.9496261,1014870025,5,"Salt",,402,401,,,10,,12196.2,10163.5,1.4548,FALSE
40.7689861,-73.9507725,1014870039,14,"Salt",2,,,,,13,5400,,5400,1.4548,TRUE
40.7693484,-73.9519356,1014870049,5,"Salt",2,,,,,13,1771.66666666667,,1771.66666666667,1.4548,TRUE
35.4230028,-119.1142883,1014870060,0,,,,,,,,,,,1.4548,FALSE
40.7691128,-73.9521078,1014877501,6,"Salt",2,,,,,13,,7840.5,6720.42857142857,1.4548,TRUE
40.7685221,-73.9500727,1014877502,39,"Salt",2,,,,,13,,7487.51282051282,7300.325,1.4548,TRUE
40.7685047,-73.9496261,1014879025,0,,,,,,,,,,,1.4548,FALSE
40.7697707,-73.9514806,1014880001,17,"Salt",2,,,,,13,,15132.1764705882,14291.5,1.4548,TRUE
40.7689057,-73.9506124,1014880013,17,"Salt",2,,,,,13,,15199.6470588235,14355.2222222222,1.4548,TRUE
40.7970052,-73.9626842,1014880017,1,"Salt",,,,,,,,10800,5400,1.4548,FALSE
40.769443,-73.950875,1014880045,33,"Salt",2,,,,,13,,16085.1212121212,15612.0294117647,1.4548,TRUE
40.7236985,-73.976022,1014880060,0,,,,,,,,,,,,FALSE
40.770203,-73.9507299,1014890001,5,"Salt",,402,401,,,10,0,20413.6,,1.4548,TRUE
40.7698829,-73.9503937,1014890008,6,"Salt",2,,,,,13,14082.8571428571,,14082.8571428571,1.4548,FALSE
40.7700657,-73.9500454,1014890037,6,"Salt",2,,,,,13,14082.8571428571,,14082.8571428571,1.4548,FALSE
40.7707712,-73.9506535,1014900001,6,"Salt",2,,,,,13,,16437,14088.8571428571,1.4548,FALSE
40.770589,-73.9501434,1014900009,6,"Salt",2,,,,,13,6796.28571428571,,6796.28571428571,1.4548,TRUE
40.7704808,-73.949913,1014900010,6,"Salt",2,,,,,13,,7394,6337.71428571429,1.4548,TRUE
40.770319,-73.949425,1014900015,6,"Salt",2,,,,,13,6394.85714285714,,6394.85714285714,1.4548,TRUE
40.770179,-73.949091,1014900019,6,"Salt",2,,,,,13,6337.71428571429,,6337.71428571429,1.4548,TRUE
40.770038,-73.948755,1014900023,6,"Salt",2,,,,,13,6337.71428571429,,6337.71428571429,1.4548,TRUE
40.7703842,-73.9479635,1014900028,6,"Salt",2,,,,,13,7827.42857142857,,7827.42857142857,1.4548,TRUE
40.770283,-73.948575,1014900030,6,"Salt",2,,,,,13,6421.71428571429,,6421.71428571429,1.4548,TRUE
40.770424,-73.94891,1014900032,6,"Salt",2,,,,,13,6337.71428571429,,6337.71428571429,1.4548,TRUE
40.7706392,-73.9493484,1014900036,6,"Salt",2,,,,,13,6337.71428571429,,6337.71428571429,1.4548,TRUE
40.7703712,-73.9484849,1014900040,6,"Salt",2,,,,,13,,7394,6337.71428571429,1.4548,TRUE
40.7710695,-73.949658,1014900044,6,"Salt",2,,,,,13,6918.85714285714,,6918.85714285714,1.4548,FALSE
35.4230029,-119.1144203,1014900060,0,,,,,,,,,,,1.4548,FALSE
40.769896,-73.948426,1014900122,7,"Salt",2,,,,,13,9481.75,,9481.75,1.4548,TRUE
40.777252,-73.9635461,1014910001,25,"Fresh",2,,,,,13,7799.11538461538,,7799.11538461538,1.4548,TRUE
40.7774365,-73.9634106,1014910004,25,"Fresh",2,,,,,13,3925.11538461538,,3925.11538461538,1.4548,TRUE
40.776944,-73.962863,1014910007,14,"Fresh",2,,,,,12,2326.33333333333,,2326.33333333333,1.4548,TRUE
40.7766616,-73.9629249,1014910008,5,"Fresh",,404,403,,,10,2441.83333333333,,2441.83333333333,1.4548,TRUE
40.7766221,-73.9628313,1014910010,5,"Fresh",1,,,,,2,1168.66666666667,,1168.66666666667,1.4548,TRUE
40.7768299,-73.962594,1014910011,5,"Fresh",2,,,,,12,1385.5,,1385.5,1.4548,TRUE
40.776776,-73.962465,1014910012,14,"Fresh",2,,,,,13,3734.46666666667,,3734.46666666667,1.4548,TRUE
40.7764928,-73.9625246,1014910014,5,"Fresh",2,,,,,11,,1152,960,1.4548,TRUE
40.776626,-73.962213,1014910016,14,"Fresh",2,,,,,13,4063.13333333333,,4063.13333333333,1.4548,TRUE
40.7766656,-73.9618902,1014910017,2,"Fresh",,11,10,,,31,1408.66666666667,,1408.66666666667,1.4548,TRUE
40.7766761,-73.9618826,1014910021,5,"Fresh",2,,,,,12,1026.66666666667,,1026.66666666667,1.4548,TRUE
40.776373,-73.961662,1014910023,14,"Fresh",2,,,,,13,4639,,4639,1.4548,TRUE
40.77634,-73.96144,1014910025,5,"Fresh",,408,407,,,10,5561.16666666667,,5561.16666666667,1.4548,TRUE
40.776296,-73.961329,1014910027,5,"Fresh",2,,,,,13,2065.16666666667,,2065.16666666667,1.4548,TRUE
40.7762931,-73.9613373,1014910028,6,"Fresh",2,,,,,13,1714.28571428571,,1714.28571428571,1.4548,TRUE
40.7761136,-73.9612521,1014910029,6,"Fresh",,406,405,,,10,2571.42857142857,,2571.42857142857,1.4548,TRUE
40.7761866,-73.9609425,1014910030,14,"Fresh",2,,,,,13,4010,,4010,1.4548,TRUE
40.7763051,-73.9604815,1014910037,14,"Fresh",2,,,,,13,4688.13333333333,,4688.13333333333,1.4548,FALSE
40.776572,-73.9606006,1014910041,6,"Fresh",2,,,,,13,1806.85714285714,,1806.85714285714,1.4548,TRUE
40.7765972,-73.9606611,1014910042,5,"Fresh",2,,,,,12,1143.33333333333,,1143.33333333333,1.4548,TRUE
40.776626,-73.9607302,1014910043,5,"Fresh",1,,,,,2,880,,880,1.4548,TRUE
40.7766709,-73.9608383,1014910044,5,"Fresh",1,,,,,2,886,,886,1.4548,TRUE
40.776499,-73.961044,1014910045,5,"Fresh",1,,,,,2,867.5,,867.5,1.4548,TRUE
40.776521,-73.961104,1014910046,4,"Fresh",2,,,,,11,994.8,,994.8,1.4548,TRUE
40.7767698,-73.9610758,1014910047,5,"Fresh",2,,,,,12,,1108.2,923.5,1.4548,TRUE
40.776681,-73.961403,1014910048,5,"Fresh",2,,,,,13,18538.5,,18538.5,1.4548,TRUE
40.7767105,-73.9618578,1014910052,5,"Fresh",2,,,,,12,,1219.8,1016.5,1.4548,TRUE
40.7767252,-73.9618472,1014910056,5,"Fresh",2,,,,,13,1455,,1455,1.4548,TRUE
40.7768643,-73.9617469,1014910057,5,"Fresh",2,,,,,13,996.5,,996.5,1.4548,TRUE
40.777116,-73.9618712,1014910058,4,"Fresh",1,,,,,2,1490,,1490,1.4548,TRUE
40.7771726,-73.9620078,1014910059,5,"Fresh",2,,,,,11,1205.16666666667,,1205.16666666667,1.4548,TRUE
40.7772048,-73.9620853,1014910060,5,"Fresh",2,,,,,13,1623.16666666667,,1623.16666666667,1.4548,TRUE
40.7772379,-73.9621654,1014910061,6,"Fresh",1,,,,,2,850,,1700,1.4548,TRUE
40.777064,-73.962389,1014910062,5,"Fresh",2,,,,,13,1882.5,,1882.5,1.4548,TRUE
40.777095,-73.962467,1014910063,6,"Fresh",2,,,,,13,1184.28571428571,,1184.28571428571,1.4548,TRUE
40.777128,-73.962536,1014910064,6,"Fresh",1,,,,,2,1111.42857142857,,1111.42857142857,1.4548,TRUE
40.777155,-73.9626,1014910065,5,"Fresh",1,,,,,2,1319,,1319,1.4548,TRUE
40.777184,-73.962672,1014910066,7,"Fresh",1,,,,,2,1637,,1637,1.4548,TRUE
40.7774249,-73.9626168,1014910067,6,"Fresh",1,,,,,2,2525.14285714286,,2525.14285714286,1.4548,TRUE
40.7774774,-73.9627436,1014910068,6,"Fresh",2,,,,,12,1928.57142857143,,1928.57142857143,1.4548,TRUE
40.7766169,-73.9619252,1014910121,5,"Fresh",2,,,,,12,,1540,1283.33333333333,1.4548,TRUE
40.776471,-73.960986,1014910144,5,"Fresh",2,,,,,13,881.5,,881.5,1.4548,TRUE
40.7767483,-73.961024,1014910146,4,"Fresh",2,,,,,12,,1807.5,1446,1.4548,TRUE
40.7767598,-73.9618223,1014910151,5,"Fresh",,32,30,,,33,792.333333333333,,792.333333333333,1.4548,TRUE
40.7771468,-73.9619453,1014910158,5,"Fresh",2,,,,,12,1145.5,,1145.5,1.4548,TRUE
40.776181,-73.9606476,1014917501,28,"Fresh",2,,,,,13,,5457.53571428571,5269.34482758621,1.4548,TRUE
40.7774399,-73.9631254,1014917502,13,"Fresh",2,,,,,13,,3205.23076923077,2976.28571428571,1.4548,TRUE
40.777639,-73.962831,1014920001,14,"Fresh",2,,,,,12,2342.06666666667,,2342.06666666667,1.4548,TRUE
40.7778412,-73.9631138,1014920002,5,"Fresh",,408,407,,,10,1518,,1518,1.4548,TRUE
40.77781,-73.962655,1014920003,17,"Fresh",2,,,,,13,5188.27777777778,,5188.27777777778,1.4548,TRUE
40.777586,-73.962425,1014920007,6,"Fresh",1,,,,,2,1389.85714285714,,1389.85714285714,1.4548,TRUE
40.777554,-73.962352,1014920008,5,"Fresh",1,,,,,2,1043.33333333333,,1043.33333333333,1.4548,TRUE
40.777527,-73.962284,1014920009,5,"Fresh",,406,405,,,10,1071.16666666667,,1071.16666666667,1.4548,TRUE
40.7774969,-73.962222,1014920010,5,"Fresh",2,,,,,13,1418.66666666667,,1418.66666666667,1.4548,TRUE
40.7773761,-73.962082,1014920011,7,"Fresh",2,,,,,13,2576.875,,2576.875,1.4548,TRUE
40.7772582,-73.9617909,1014920015,16,"Fresh",2,,,,,13,6129.94117647059,,6129.94117647059,1.4548,TRUE
40.7772601,-73.9614332,1014920017,5,"Fresh",2,,,,,13,1854.66666666667,,1854.66666666667,1.4548,TRUE
40.776992,-73.961023,1014920025,5,"Fresh",1,,,,,2,1300.16666666667,,1300.16666666667,1.4548,TRUE
40.776932,-73.960873,1014920026,5,"Fresh",1,,,,,2,1585.33333333333,,1585.33333333333,1.4548,TRUE
40.776902,-73.960803,1014920027,4,"Fresh",2,,,,,12,1085.2,,1085.2,1.4548,TRUE
40.776873,-73.9607319,1014920028,5,"Fresh",1,,,,,2,778.666666666667,,778.666666666667,1.4548,TRUE
40.776843,-73.960666,1014920029,5,"Fresh",2,,,,,13,1320.5,,1320.5,1.4548,TRUE
40.776818,-73.960602,1014920030,6,"Fresh",1,,,,,2,942.857142857143,,942.857142857143,1.4548,TRUE
40.77677,-73.9604899,1014920031,5,"Fresh",2,,,,,12,1004.16666666667,,1004.16666666667,1.4548,TRUE
40.776748,-73.960434,1014920032,4,"Fresh",2,,,,,12,756,,756,1.4548,TRUE
40.7765443,-73.9599821,1014920036,21,"Fresh",2,,,,,13,7070.18181818182,,7070.18181818182,1.4548,TRUE
40.776902,-73.960028,1014920037,13,"Fresh",2,,,,,13,5743.21428571429,,5743.21428571429,1.4548,TRUE
40.7771716,-73.960079,1014920040,5,"Fresh",1,,,,,2,853.333333333333,,853.333333333333,1.4548,TRUE
40.7769959,-73.960258,1014920041,5,"Fresh",1,,,,,2,,1307.8,1089.83333333333,1.4548,TRUE
40.777025,-73.960323,1014920042,5,"Fresh",2,,,,,11,735.833333333333,,735.833333333333,1.4548,TRUE
40.777078,-73.96045,1014920043,5,"Fresh",1,,,,,2,,1240,1033.33333333333,1.4548,TRUE
40.7771029,-73.960514,1014920044,5,"Fresh",1,,,,,2,900,,900,1.4548,TRUE
40.7773169,-73.9604407,1014920045,5,"Fresh",1,,,,,2,950,,950,1.4548,TRUE
40.777155,-73.960631,1014920046,5,"Fresh",1,,,,,2,872.666666666667,,872.666666666667,1.4548,TRUE
40.777198,-73.960737,1014920047,5,"Fresh",2,,,,,12,0,1079,,1.4548,TRUE
40.777236,-73.960841,1014920048,5,"Fresh",2,,,,,13,881.166666666667,,881.166666666667,1.4548,TRUE
40.7773263,-73.9609776,1014920049,13,"Fresh",2,,,,,13,4347,,4347,1.4548,TRUE
40.7774047,-73.9613291,1014920051,5,"Fresh",2,,,,,12,,1176,980,1.4548,TRUE
40.7772801,-73.9612136,1014920052,5,"Fresh",2,,,,,12,,1555.6,1296.33333333333,1.4548,TRUE
40.7775414,-73.9615114,1014920056,10,"Fresh",2,,,,,13,4307.27272727273,,4307.27272727273,1.4548,TRUE
40.7777955,-73.9615254,1014920059,6,"Fresh",2,,,,,12,2166.71428571429,,2166.71428571429,1.4548,TRUE
40.7778317,-73.9616104,1014920060,5,"Fresh",2,,,,,12,1129,,1129,1.4548,TRUE
40.7778905,-73.9617487,1014920061,5,"Fresh",2,,,,,13,,2610,2175,1.4548,TRUE
40.7777109,-73.961958,1014920063,5,"Fresh",1,,,,,2,1106.66666666667,,1106.66666666667,1.4548,TRUE
40.7779727,-73.9619421,1014920064,5,"Fresh",1,,,,,2,1140,,1140,1.4548,TRUE
40.7778873,-73.962081,1014920065,5,"Fresh",2,,,,,12,1455,,1455,1.4548,TRUE
40.77782,-73.962215,1014920066,5,"Fresh",1,,,,,2,1113.66666666667,,1113.66666666667,1.4548,TRUE
40.778055,-73.9621357,1014920067,5,"Fresh",2,,,,,13,1115.66666666667,,1115.66666666667,1.4548,TRUE
40.778135,-73.9628989,1014920069,17,"Fresh",2,,,,,13,7928.22222222222,,7928.22222222222,1.4548,TRUE
40.7774215,-73.9621718,1014920110,5,"Fresh",1,,,,,2,1466.66666666667,,1466.66666666667,1.4548,TRUE
40.7772963,-73.9614071,1014920121,5,"Fresh",2,,,,,12,1231.5,,1231.5,1.4548,TRUE
40.776963,-73.960945,1014920125,5,"Fresh",1,,,,,2,1479.33333333333,,1479.33333333333,1.4548,TRUE
40.776794,-73.960545,1014920130,5,"Fresh",1,,,,,2,709.666666666667,,709.666666666667,1.4548,TRUE
40.777051,-73.960386,1014920142,5,"Fresh",2,,,,,12,1141.5,,1141.5,1.4548,TRUE
40.777176,-73.960685,1014920146,5,"Fresh",1,,,,,2,819.5,,819.5,1.4548,TRUE
40.7774041,-73.9606578,1014920147,5,"Fresh",2,,,,,12,802.5,,802.5,1.4548,TRUE
40.777738,-73.962023,1014920163,5,"Fresh",1,,,,,2,1086.66666666667,,1086.66666666667,1.4548,TRUE
40.7781163,-73.9622799,1014920167,4,"Fresh",2,,,,,13,1460.8,,1460.8,1.4548,TRUE
40.777008,-73.961196,1014927501,27,"Fresh",2,,,,,13,,3755.18518518519,3621.07142857143,1.4548,TRUE
40.777613,-73.962565,1014927502,6,"Fresh",2,,,,,11,,2584,2214.85714285714,1.4548,TRUE
40.7744972,-73.9556795,1014929025,0,,,,,,,,,,,1.4548,FALSE
40.7792214,-73.9600252,1014929121,0,,,,,,,,,,,1.4548,FALSE
40.778345,-73.96224,1014930001,12,"Fresh",2,,,,,13,11171.5384615385,,11171.5384615385,1.4548,TRUE
40.778233,-73.96198,1014930007,5,"Fresh",2,,,,,11,1029.83333333333,,1029.83333333333,1.4548,TRUE
40.77818,-73.961854,1014930008,5,"Fresh",1,,,,,2,810,,810,1.4548,TRUE
40.778154,-73.961789,1014930009,5,"Fresh",1,,,,,2,1000.33333333333,,1000.33333333333,1.4548,TRUE
40.7779255,-73.961831,1014930010,4,"Fresh",1,,,,,2,3246.6,,3246.6,1.4548,TRUE
40.778049,-73.961541,1014930012,5,"Fresh",1,,,,,2,1297.33333333333,,1297.33333333333,1.4548,TRUE
40.7777825,-73.9610565,1014930014,5,"Fresh",,11,10,,,31,2754.83333333333,,2754.83333333333,1.4548,TRUE
40.777735,-73.960419,1014930021,4,"Fresh",,402,401,,,10,18500,,18500,1.4548,TRUE
40.777125,-73.9595618,1014930033,15,"Fresh",2,,,,,13,4003.625,,4003.625,1.4548,TRUE
40.7774888,-73.9592971,1014930037,13,"Fresh",2,,,,,13,7057.14285714286,,7057.14285714286,1.4548,TRUE
40.777634,-73.9597919,1014930042,5,"Fresh",1,,,,,2,793,,793,1.4548,TRUE
40.777657,-73.959846,1014930043,5,"Fresh",1,,,,,2,746.666666666667,,746.666666666667,1.4548,TRUE
40.777687,-73.959923,1014930044,5,"Fresh",1,,,,,2,1866.66666666667,,1866.66666666667,1.4548,FALSE
40.7779193,-73.9598458,1014930046,5,"Fresh",2,,,,,11,1225.33333333333,,1225.33333333333,1.4548,TRUE
40.777745,-73.960058,1014930047,5,"Fresh",1,,,,,2,731,,731,1.4548,TRUE
40.778266,-73.961299,1014930060,6,"Fresh",,406,405,,,10,1697.14285714286,,1697.14285714286,1.4548,TRUE
40.7785066,-73.9612416,1014930061,5,"Fresh",1,,,,,2,1295.33333333333,,1295.33333333333,1.4548,TRUE
40.7783591,-73.9614394,1014930062,5,"Fresh",2,,,,,12,1349.83333333333,,1349.83333333333,1.4548,TRUE
40.7785734,-73.9613982,1014930063,6,"Fresh",1,,,,,2,1328.57142857143,,1328.57142857143,1.4548,TRUE
40.778396,-73.961602,1014930064,5,"Fresh",1,,,,,2,1326.5,,1326.5,1.4548,TRUE
40.7786238,-73.9615164,1014930065,5,"Fresh",1,,,,,2,956.166666666667,,956.166666666667,1.4548,TRUE
40.77845,-73.961729,1014930066,5,"Fresh",,404,403,,,10,896.666666666667,,896.666666666667,1.4548,TRUE
40.778506,-73.961862,1014930067,5,"Fresh",2,,,,,12,1213.33333333333,,1213.33333333333,1.4548,TRUE
40.7785935,-73.9619,1014930068,6,"Fresh",,404,403,,,10,1759.42857142857,,1759.42857142857,1.4548,TRUE
40.778711,-73.962065,1014930069,7,"Fresh",2,,,,,11,2446.875,,2446.875,1.4548,TRUE
40.7795512,-73.9618669,1014930072,23,"Fresh",2,,,,,13,4544.83333333333,,4544.83333333333,1.4548,TRUE
40.778207,-73.961917,1014930107,4,"Fresh",2,,,,,12,1218.6,,1218.6,1.4548,TRUE
40.778477,-73.961793,1014930166,5,"Fresh",,404,403,,,10,1210.83333333333,,1210.83333333333,1.4548,TRUE
40.7779897,-73.9611711,1014937501,15,"Fresh",2,,,,,13,,2570,2409.375,1.4548,TRUE
40.7784397,-73.9610846,1014937502,6,"Fresh",2,,,,,13,,2556.33333333333,2191.14285714286,1.4548,TRUE
40.7780439,-73.9611704,1014937503,5,"Fresh",2,,,,,13,,4893.8,4078.16666666667,1.4548,TRUE
40.7772555,-73.9594669,1014937504,15,"Fresh",2,,,,,13,,3798.93333333333,3561.5,1.4548,TRUE
40.7778368,-73.9616224,1014937506,6,"Fresh",2,,,,,12,,1103.66666666667,946,1.4548,TRUE
40.77895,-73.9616349,1014940001,14,"Fresh",2,,,,,13,13115.1333333333,,13115.1333333333,1.4548,TRUE
40.77885,-73.961467,1014940007,5,"Fresh",1,,,,,2,1729.16666666667,,1729.16666666667,1.4548,TRUE
40.7786242,-73.9615175,1014940008,5,"Fresh",2,,,,,12,,1953,1627.5,1.4548,TRUE
40.778781,-73.961312,1014940009,5,"Fresh",1,,,,,2,1354.16666666667,,1354.16666666667,1.4548,TRUE
40.7785582,-73.9613626,1014940010,5,"Fresh",2,,,,,12,1502.66666666667,,1502.66666666667,1.4548,TRUE
40.778715,-73.961152,1014940011,6,"Fresh",1,,,,,2,1048.57142857143,,1048.57142857143,1.4548,TRUE
40.7784576,-73.9611264,1014940013,5,"Fresh",2,,,,,11,1760,,1760,1.4548,TRUE
40.7784246,-73.961049,1014940014,5,"Fresh",1,,,,,2,1781.16666666667,,1781.16666666667,1.4548,TRUE
40.778676,-73.960692,1014940015,10,"Fresh",2,,,,,13,9722.45454545455,,9722.45454545455,1.4548,TRUE
40.778345,-73.9603,1014940023,11,"Fresh",2,,,,,13,5970.25,,5970.25,1.4548,TRUE
40.778286,-73.96013,1014940024,5,"Fresh",1,,,,,2,894.166666666667,,894.166666666667,1.4548,TRUE
40.7780753,-73.9602138,1014940025,5,"Fresh",1,,,,,2,822,,822,1.4548,TRUE
40.77822,-73.959974,1014940026,5,"Fresh",1,,,,,2,842,,842,1.4548,TRUE
40.778197,-73.959924,1014940027,5,"Fresh",2,,,,,13,837,,837,1.4548,TRUE
40.7779632,-73.9599494,1014940028,5,"Fresh",2,,,,,12,1495.83333333333,,1495.83333333333,1.4548,TRUE
40.778124,-73.959746,1014940029,5,"Fresh",1,,,,,2,966.666666666667,,966.666666666667,1.4548,TRUE
40.7778857,-73.9597665,1014940030,5,"Fresh",2,,,,,12,,1321,1100.83333333333,1.4548,TRUE
40.7780429,-73.959555,1014940031,5,"Fresh",1,,,,,2,893.333333333333,,893.333333333333,1.4548,TRUE
40.7778882,-73.9594553,1014940032,13,"Fresh",2,,,,,13,8005.57142857143,,8005.57142857143,1.4548,TRUE
40.7780571,-73.9588801,1014940037,15,"Fresh",2,,,,,13,0,6425.26666666667,,1.4548,TRUE
40.778276,-73.959351,1014940041,5,"Fresh",2,,,,,13,2328.66666666667,,2328.66666666667,1.4548,TRUE
40.778327,-73.95947,1014940043,5,"Fresh",1,,,,,2,1029,,1029,1.4548,TRUE
40.778352,-73.959535,1014940044,5,"Fresh",1,,,,,2,1066.66666666667,,1066.66666666667,1.4548,TRUE
40.7786134,-73.9595685,1014940045,5,"Fresh",2,,,,,13,1957.5,,1957.5,1.4548,TRUE
40.778457,-73.959779,1014940047,4,"Fresh",1,,,,,2,1193.8,,1193.8,1.4548,TRUE
40.778485,-73.959845,1014940048,4,"Fresh",2,,,,,12,1036.8,,1036.8,1.4548,TRUE
40.778529,-73.959951,1014940049,5,"Fresh",1,,,,,2,1253.83333333333,,1253.83333333333,1.4548,TRUE
40.7786722,-73.960124,1014940050,11,"Fresh",2,,,,,13,6760.41666666667,,6760.41666666667,1.4548,TRUE
40.7790291,-73.9609047,1014940059,15,"Fresh",2,,,,,13,11223.5,,11223.5,1.4548,TRUE
40.7792326,-73.9614125,1014940069,15,"Fresh",2,,,,,13,10412.5,,10412.5,1.4548,TRUE
40.779111,-73.961611,1014940072,6,"Fresh",,406,405,,,10,,2153,1845.42857142857,1.4548,TRUE
40.7780589,-73.9601752,1014940125,5,"Fresh",2,,,,,12,,1283.6,1069.66666666667,1.4548,TRUE
40.7779878,-73.9600073,1014940127,5,"Fresh",1,,,,,2,1500,,1500,1.4548,TRUE
40.7779131,-73.9598311,1014940129,6,"Fresh",61,,,,,10,0,1439.66666666667,,1.4548,TRUE
40.7783779,-73.959593,1014940144,4,"Fresh",2,,,,,13,1027.8,,1027.8,1.4548,TRUE
40.778506,-73.9599,1014940148,4,"Fresh",2,,,,,12,874.8,,874.8,1.4548,TRUE
